NORMA,ART,APT,OPC,PTOS,CALIF,INFRACCION,MULTA,RESPONS,COMENTARIO,MATERIA
CIR,"


076

030","


2

3","



5A","



0","


Grave076.-C)","NOSITUARSEALADERECHAELCONDUCTORDELVEHÍCULORESEÑADOPARAEFECTUARUNGIROALAIZQUIERDA,SINEXISTIRUNCARRILESPECIALMENTEACONDICIONADOPARAEFECTUARDICHOGIRO(APLICABLEACICLOSYCICLOMOTORESDEDOS
RUEDAS)	","


200.0

100.0",Conductor,"



NOTA:Sóloencasodevíainterurbana","




CAMBIODESENTIDO"
CIR,"077

028","-

3","
5A","
0","
Leve",NOENTRARLOANTESPOSIBLEENELCARRILDEDECELERACIÓNALABANDONARUNAVÍA,"80.0

40.0",Conductor,,UTILIZACIÓNCARRILES
CIR,"

078

031","

1

1","


5A","


0","

Grave076.-C)","EFECTUARUNCAMBIODESENTIDODELAMARCHASINADVERTIRSUPROPÓSITOALRESTODELOSUSUARIOSCONLASSEÑALESPRECEPTIVASSINLA
ANTELACIÓNSUFICIENTE","

200.0

100.0",Conductor,"NOTA:Enelcasodequenopuedarealizarsedichocambiodesentidodelamarchasinincumpliralgunadelascondicionesdescritasenesteprecepto,deberáabstenersederealizardichamaniobrayesperarel
momentooportunoparaefectuarla.","

CAMBIODESENTIDO"
CIR,"

078

031","

1

1","


5B","


3","

Grave076.-C)","REALIZARUNCAMBIODESENTIDODELAMARCHAPONIENDOENPELIGROAOTROSUSUARIOSDELAVÍA(DEBERÁINDICARSEENQUÉCONSISTEELPELIGRO
CREADO)","

200.0

100.0",Conductor,,"

CAMBIODESENTIDO"
CIR,"

078

031","

1

1","


5C","


0","

Grave076.-C)","REALIZARUNCAMBIODE
SENTIDODELAMARCHAOBSTACULIZANDOAOTROSUSUARIOSDELAVÍA(DEBERÁINDICARSEENQUÉCONSISTEELOBSTÁCULOCREADO)","

200.0

100.0",Conductor,,"

CAMBIODESENTIDO"
CIR,"

078

031","

1

1","


5D","


0","

Grave076.-C)","EFECTUARUNCAMBIODE
SENTIDODELAMARCHANOELIGIENDOUNLUGARADECUADOPARAEFECTUARLAMANIOBRA(DEBERÁNINDICARSELASCIRCUNSTANCIASCONCURRENTES)","

200.0

100.0",Conductor,,"

CAMBIODESENTIDO"
CIR,"

078

031","

1

1","


5E","


0","

Grave076.-C)","PERMANECERENLA
CALZADAPARAEFECTUARUNCAMBIODESENTIDOIMPIDIENDOCONTINUARLAMARCHADELOSVEHÍCULOSQUECIRCULANDETRÁSDELSUYO,PUDIENDOSALIRDEAQUELLAPORSULADO
DERECHO	","

200.0

100.0",Conductor,,"



CAMBIODESENTIDO"
CIR,"




079

031","




1

2","





5A","





3","




Grave076.-C)","EFECTUARUNCAMBIODESENTIDODELAMARCHAENLUGARPROHIBIDO(SEPROHIBEEFECTUARELCAMBIODESENTIDOENTODASITUACIÓNQUEIMPIDACOMPROBARLASCIRCUNSTANCIASAQUEALUDEELPRECEPTOANTERIOR;ENLOSPASOSANIVEL,ENLOSTÚNELES,PASOSINFERIORESYTRAMOSDEVÍAAFECTADOS
PORLASEÑALTÚNEL(S-5);)	","




200.0

100.0",Conductor,"

NOTA:enlasautopistasyautovías,salvoenloslugareshabilitadosalefecto;y,engeneral,entodoslostramosdelavíaenqueestéprohibidoeladelantamiento,salvoqueelcambiodesentidoestéexpresamenteautorizado.Deberáespecificarseellugarconcretodondeseharealizadodichamaniobra.","




CAMBIODESENTIDO"
CIR,"080

032","1

1","
5A","
0",Grave076.-C),CIRCULARHACIAATRÁSPUDIENDOEVITARLOCONOTRAMANIOBRA,"200.0

100.0",Conductor,,"
CAMBIODESENTIDO"
CIR,"


080

032","


2

1","



5A","



0","


Grave076.-C)","CIRCULARHACIAATRÁSDURANTEUNRECORRIDOSUPERIORAQUINCEMETROSPARAEFECTUARLAMANIOBRADELAQUEESCOMPLEMENTARIA(ESPECIFICARSIDICHAMANIOBRAFUEUNAPARADA,ESTACIONAMIENTOOUNAINCORPORACIÓNALA
CIRCULACIÓN)","


200.0

100.0",Conductor,,"



CAMBIODESENTIDO"
CIR,"


080

032","


2

2","



5B","



0","


Grave076.-C)","CIRCULARHACIAATRÁSINVADIENDOUNCRUCEDEVÍASPARAEFECTUARLAMANIOBRADELAQUEESCOMPLEMENTARIA(ESPECIFICARSIDICHAMANIOBRAFUEUNAPARADA,ESTACIONAMIENTOOUNAINCORPORACIÓNALA
CIRCULACIÓN)","


200.0

100.0",Conductor,,"


CAMBIODESENTIDO"
CIR,"
080

032","
3

3","

5A","

4","
Grave076.-C)","
EFECTUARLAMANIOBRADEMARCHAATRÁSENAUTOVÍAOAUTOPISTA","
200.0

100.0",Conductor,"NOTA:Exceptolosconductoresdelosvehículosprioritarios,quecirculenenserviciourgenteynocomprometanlaseguridadde
ningúnusuario(art.68.1RGCirc.)","
CAMBIODESENTIDO"
CIR,"

080

032","

4

1","


5A","


6","

Muygrave077.-
F)","CIRCULARENSENTIDOCONTRARIOALESTIPULADOHACIÉNDOLOMARCHAATRÁSENUNTRAMOLARGODELAVÍA(APLICABLEARECORRIDOSEXTENSOSQUEEXCEDANDELAMANIOBRA
NORMALDEMARCHAATRÁS)	","

500.0

250.0",Conductor,"


NOTA:Sedeberádescribirelrecorridoefectuado","


SENTIDOCONTRARIO"
CIR,"


081

032","


1

2","



5A","



0","


Grave076.-C)","EFECTUARLAMANIOBRADEMARCHAATRÁSSINCERCIORARSEDEQUENOVAACONSTITUIRPELIGROPARALOSDEMÁSUSUARIOSDELAVÍA(DEBERÁESPECIFICARSELASCIRCUNSTANCIASPORLAQUELAMANIOBRAPUEDECONSITUIRUNPELIGROPARALOSDEMÁSUSUARIOSDELA
VÍA.)","


200.0

100.0",Conductor,,"



MARCHAATRÁS"
CIR,"081

032","1

2","
5B","
0",Grave076.-C),NOEFECTUARLENTAMENTELAMANIOBRADEMARCHAATRÁS,"200.0

100.0",Conductor,,"
MARCHAATRÁS"
CIR,"




081

032","




2

2","





5A","





0","




Grave076.-C)","EFECTUARLAMANIOBRADEMARCHAATRÁSSINADVERTIRLOCONLASSEÑALESPRECEPTIVAS(ELCONDUCTORDEBEADVERTIRMEDIANTESEÑALESÓPTICASTODAMANIOBRAQUEIMPLIQUEUNDESPLAZAMIENTOLATERALOHACIAATRÁSDESUVEHÍCULO,ASÍCOMOSUPROPÓSITODEINMOVILIZARLOODEFRENARSUMARCHADEMODO
CONSIDERABLE.)","




200.0

100.0",Conductor,"



NOTA:Talesadvertenciasópticasseefectuaránconantelaciónsuficientealainiciacióndelamaniobra,y,sisonluminosas,permaneceránenfuncionamientohastaquetermineaquella.","





MARCHAATRÁS"
CIR,"
081

032","
3

2","

5A","

0","
Grave076.-C)","NOEFECTUARLAMANIOBRADEMARCHAHACIAATRÁS,CONLAMÁXIMAPRECAUCIÓN(DEBERÁINDICARSEENQUÉCONSISTIÓSUFALTADE
PRECAUCIÓN)","
200.0

100.0",Conductor,,"

MARCHAATRÁS"
CIR,"
081

032","
3

2","

5B","

0","
Grave076.-C)","NODETENERELVEHÍCULO,
NIDESISTIRDELAMANIOBRADEMARCHAATRÁS,EXIGIÉNDOLOLASEGURIDAD(DEBERÁDESCRIBIRSELA
CAUSA)	","
200.0

100.0",Conductor,,"


MARCHAATRÁS"
CIR,"

082

033","

2

1","


5A","


0","

Grave076.-C)","
ADELANTARAUNVEHÍCULOPORLADERECHASINQUEEXISTAESPACIOSUFICIENTEPARAHACERLOCONSEGURIDAD","

200.0

100.0",Conductor,"NOTA:Entodaslasvíasobjetodelalegislaciónsobretráfico,circulacióndevehículosamotoryseguridadvial,comonormageneral,eladelantamientodeberáefectuarseporlaizquierdadel
vehiculoquesepretendeadelantar.","

ADELANTAMIENTO"
CIR,"

082

033","

2

2","


5B","


0","

Grave076.-C)","ADELANTARAUNVEHÍCULOPORLADERECHASINQUESUCONDUCTORESTÉINDICANDOCLARAMENTESUPROPÓSITODEDESPLAZARSELATERALMENTEALA
IZQUIERDA","

200.0

100.0",Conductor,,"


ADELANTAMIENTO"
CIR,"
082

033","
2

2","

5C","

0","
Grave076.-C)","ADELANTARPORLAIZQUIERDAENUNAVÍACONCIRCULACIÓNENAMBOSSENTIDOS,AUNTRANVÍAQUEMARCHEPORLAZONA
CENTRAL","
200.0

100.0",Conductor,,"

ADELANTAMIENTO"
CIR,"

082

033","

2

3","


5D","


0","

Grave076.-C)","ADELANTARPORLAIZQUIERDAAUNVEHÍCULOCUYOCONDUCTORESTÁINDICANDOCLARAMENTESUPROPÓSITODEDESPLAZARSELATERALMENTEALA
IZQUIERDA","

200.0

100.0",Conductor,,"


ADELANTAMIENTO"
CIR,"

082

033","

3

3","


5A","


0","


Grave076.-C)","ADELANTARPORLA
DERECHA,DENTRODEPOBLADO,ENCALZADADEVARIOSCARRILESDECIRCULACIÓNENELMISMOSENTIDO,CONPELIGROPARAOTROSUSUARIOS(INDICARENQUÉCONSISTIÓEL
PELIGRO)	","

200.0

100.0",Conductor,"


NOTA:Seaplicarátantodentrocomofueradepoblado.","



ADELANTAMIENTO"
CIR,"

083

033","

1

3","


5A","


0","


Grave076.-C)","ADELANTARAUNVEHÍCULOENCALZADADEVARIOSCARRILESENELMISMOSENTIDODECIRCULACIÓN,PERMANECIENDOENELCARRILUTILIZADOENTORPECIENDOAOTROSVEHÍCULOSQUECIRCULAN
DETRÁSMÁSVELOZMENTE","

200.0

100.0",Conductor,,"


ADELANTAMIENTO"
CIR,"




083

033","




2

3","





5A","





0","




Grave076.-C)","ADELANTARAUNVEHÍCULOCAMBIANDODECARRILCUANDOLADENSIDADDECIRCULACIÓNESTALQUELOSVEHÍCULOSOCUPANTODALAANCHURADELACALZADA(CUANDOLADENSIDADDECIRCULACIÓNSEATALQUELOSVEHÍCULOSOCUPENTODALAANCHURADELACALZADAYSÓLOPUEDANCIRCULARAUNAVELOCIDADQUEDEPENDADELADELQUELOSPRECEDE
ENSUCARRIL)	","




200.0

100.0",Conductor,"


NOTA:ningúnconductordeberácambiardecarrilparaadelantarniparaefectuarcualquierotramaniobra,salvoparaprepararseagiraraladerechaoalaizquierda,salirdelacalzadaotomardeterminadadirección.","





ADELANTAMIENTO"
CIR,"
084

034","
1

1","

5A","

0","
Grave076.-C)","INICIARUN
ADELANTAMIENTO,QUEREQUIEREUNDESPLAZAMIENTOLATERAL,SINADVERTIRLOCONLASUFICIENTEANTELACIÓN","
200.0

100.0",Conductor,"
NOTA:noseconsideraadelantamientoslosproducidosentreciclistasquecirculenengrupo","

ADELANTAMIENTO"
CIR,"


084

034","


1

1","



5B","



4","


Grave076.-C)","
INICIARUNADELANTAMIENTOSINQUEEXISTAESPACIOLIBRESUFICIENTEENELCARRILQUEUTILIZAPARALAMANIOBRA,CONPELIGROPARAQUIENESCIRCULANENSENTIDOCONTRARIO","


200.0

100.0",Conductor,"NOTA:parasuinclusiónen
supuestodedetraccióndepuntos,esnecesariodescribirenqueconsistióelpeligro(maniobrasbruscas,desplazamientoconpeligro,colisión,atropello,etc).Noesnecesarioidentificaralusuarioy/ovehículoafectadosypuestosenpeligro,perosípuedeaportarsealgúndatocomplementario(marca,modelo,color,matrícula,etc.","



ADELANTAMIENTO"
CIR,"
084

034","
1

1","

5C","

4","
Grave076.-C)","INICIARUNADELANTAMIENTO
SINQUEEXISTAESPACIOLIBRESUFICIENTEENELCARRILQUEUTILIZAPARALAMANIOBRA,ENTORPECIENDOAQUIENESCIRCULANENSENTIDOCONTRARIO","
200.0

100.0",Conductor,,"

ADELANTAMIENTO"
CIR,"
084

034","
1

1","

5D","

0","
Grave076.-C)","ADELANTARAVARIOS
VEHÍCULOSNOEXISTIENDOESPACIOENTREELLOSQUELEPERMITA,SIFUESENECESARIO,DESVIARSESINPELIGROHACIAELLADODERECHO","
200.0

100.0",Conductor,,"

ADELANTAMIENTO"
CIR,"
084

034","
2

2","

5A","

0","
Grave076.-C)","ADELANTARAUNVEHÍCULO
QUESEHADESPLAZADOLATERALMENTEPARAADELANTARAOTROOHAINDICADOELPROPÓSITODEADELANTAR","
200.0

100.0",Conductor,NOTA:Seconsiderainfraccióncuandoeneladelantamientosehainvadidoalmenospartedelacalzadareservadaalacirculaciónensentidocontrario,"

ADELANTAMIENTO"
CIR,"

085

035","

1

1","


5A","


0","


Grave076.-C)","ADELANTARSINLLEVARDURANTELAEJECUCIÓNDELAMANIOBRAUNAVELOCIDADNOTORIAMENTESUPERIORALADELVEHÍCULOADELANTADO(DEBERÁINDICARSEELTIEMPOOELRECORRIDO
EFECTUADO)","

200.0

100.0",Conductor,,"


ADELANTAMIENTO"
CIR,"
085

035","
1

1","

5B","

0","
Grave076.-C)","ADELANTARAOTROVEHÍCULOSINDEJARENTREAMBOSUNASEPARACIÓNLATERALSUFICIENTEPARAREALIZARCONSEGURIDAD
DICHAMANIOBRA","
200.0

100.0",Conductor,,"

ADELANTAMIENTO"
CIR,"


085

035","


2

2","



5A","



0","


Grave076.-C)","NOVOLVERASUMANO,UNAVEZINICIADOELADELANTAMIENTO,ANTECIRCUNSTANCIASQUEPUEDANDIFICULTARSUFINALIZACIÓNCONSEGURIDAD(INDÍQUESELASCIRCUNSTANCIASQUEIMPIDIERONODIFICULTARON
ELADELANTAMIENTO)","


200.0

100.0",Conductor,,"


ADELANTAMIENTO"
CIR,"
085

035","
2

2","

5B","

0","
Grave076.-C)","DESISTIRDEL
ADELANTAMIENTOYVOLVERDENUEVOASUCARRILSINADVERTIRLOALOSQUELESIGUENCONLASSEÑALESPRECEPTIVAS","
200.0

100.0",Conductor,,"

ADELANTAMIENTO"
CIR,"
085

035","
3

3","

5C","

0","
Grave076.-C)","ADELANTARSIN
REINTEGRARSEASUCARRILLOANTESPOSIBLEYDEMODOGRADUAL,OBLIGANDOAOTROUSUARIOAMODIFICARLATRAYECTORIAOLAVELOCIDAD","
200.0

100.0",Conductor,,"

ADELANTAMIENTO"
CIR,"085

035","3

3","
5D","
0","
Grave076.-C)","ADELANTAR
REINTEGRÁNDOSEASUCARRILSINADVERTIRLOMEDIANTELASSEÑALESPRECEPTIVAS","200.0

100.0",Conductor,,"
ADELANTAMIENTO"
CIR,"






085

035","






4

4","







5A","







0","






Grave076.-C)","ADELANTARFUERADE
POBLADOAPEATONES,ANIMALESOAVEHÍCULOSDE2RUEDASOTRACCIÓNANIMAL,VEHICULOSINMOVILIZADOSYOTROS,DEJANDOENTREAMBOSUNASEPARACIÓNINFERIORA1,50METROSONOUTILIZANDOELCARRILCONTIGUODELACALZADA(ESPECIFICARELSUPUESTOACONTECIDO.IGUALMENTE,ESPRECISOSEÑALARQUELAREDUCCIÓNDELADISTANCIADESEPARACIÓNREGLAMENTARIA(1,5M.)ERANOTORIA;)","






200.0

100.0",Conductor,"


NOTA:pudiendoutilizarseexpresionesqueseadecúenalorealmentesucedidoyqueseanlosuficientementedescriptivas(rozando,sindistancia,toqueleve,etc).Enestoscasosdebieraañadirsesielciclistaoelpeatóntuvieronquerealizaralgunaacciónparaevitarserembestidos.VernuevoRD159/2021,sobrevehículosauxilioyemergencia","






ADELANTAMIENTO"
CIR,"085

035","4

4","
5B","
4",Grave076.-C),"ADELANTARPONIENDOENPELIGROOENTORPECIENDOACICLISTASQUECIRCULEN
ENSENTIDOCONTRARIO","200.0

100.0",Conductor,,"

ADELANTAMIENTO"
CIR,"

085

035","

5

4","


5A","


0","

Grave076.-C)","ADELANTARFUERADE
POBLADOELCONDUCTORDEUNVEHÍCULODEDOSRUEDASAOTROCUALQUIERA,DEJANDOENTREAMBOSUNASEPARACIÓNINFERIORA1,50
METROS	","

200.0

100.0",Conductor,,"



ADELANTAMIENTO"
CIR,"


086

036","


1

1","



5A","



0","


Grave076.-C)","

NOCEÑIRSEALBORDEDERECHODELACALZADAALSERADVERTIDOPORELCONDUCTORQUELESIGUEDELPROPÓSITODEADELANTARASUVEHÍCULO","


200.0

100.0",Conductor,"NOTA:Lasobligacionesdelconductordelvehículoadelantadodescritasenestepreceptoquedaríanexceptuadasenlossupuestosdegirosocambiosdedirecciónalaizquierdaodeparadaenesemismolado,queloharíatodoloposiblealaizquierda,perosininterferirlamarchadelos
vehículosdelsentidocontrario.","


ADELANTAMIENTO"
CIR,"

086

036","

1

1","


5B","


0","


Grave076.-C)","NOINDICARMEDIANTELASEÑALREGLAMENTARIAALVEHÍCULOQUEQUIEREADELANTARLELAPOSIBILIDADDEREALIZARLOCONSEGURIDAD,CUANDONOSEAPOSIBLECEÑIRSEPORCOMPLETOALBORDE
DERECHO","

200.0

100.0",Conductor,"NOTA:Talposibilidadseindicaríaextendiendoelbrazohorizontalmenteymoviéndolorepetidasvecesdeatrásadelante,coneldorsodelamanohaciaatrásoponiendoenfuncionamientoelintermitentederecho,cuandonocreaconvenientehacerlaseñalcon
elbrazo.","


ADELANTAMIENTO"
CIR,"086

036","2

2","
5A","
0",Grave076.-C),AUMENTARLAVELOCIDADCUANDOVAASERADELANTADO,"200.0

100.0",Conductor,,"
ADELANTAMIENTO"
CIR,"

086

036","

2

2","


5B","


0","

Grave076.-C)","EFECTUARMANIOBRASQUEIMPIDANODIFICULTENELADELANTAMIENTOCUANDOVAASERADELANTADO(DESCRIBIRSUCINTAMENTELASMANIOBRAS
REALIZADAS)","

200.0

100.0",Conductor,,"

ADELANTAMIENTO"
CIR,"

086

036","

2

2","


5C","


0","

Grave076.-C)","NODISMINUIRLAVELOCIDAD
CUANDOVAASERADELANTADO,UNAVEZINICIADOELADELANTAMIENTO,ALPRODUCIRSEUNASITUACIÓNDEPELIGRO","

200.0

100.0",Conductor,"

NOTA:Deberánindicarselascircunstanciasconcurrentes.","

ADELANTAMIENTO"
CIR,"086

036","2

2","
5D","
0","
Grave076.-C)","NOFACILITARLAVUELTAA
SUCARRILALCONDUCTORQUEADELANTAALDARMUESTRASINEQUÍVOCASDEDESISTIRDELAMANIOBRA","200.0

100.0",Conductor,,"
ADELANTAMIENTO"
CIR,"







086

036","







3

2","








5A","








0","







Grave076.-C)","NOFACILITAREL
ADELANTAMIENTOELCONDUCTORDELVEHÍCULORESEÑADOCUANDOLASCIRCUNSTANCIASNOPERMITANSERADELANTADOCONFACILIDADYSINPELIGRO(DEBERÁNINDICARSELASCIRCUNSTANCIASCONCURRENTES.LOSCONDUCTORESDEVEHÍCULOSPESADOS,DEGRANDESDIMENSIONESUOBLIGADOSARESPETARUNLÍMITEESPECÍFICODEVELOCIDADDEBERÁNAMINORARLAMARCHAOAPARTARSECUANTOANTESALARCÉN,SIRESULTA
PRACTICABLE,)	","







200.0

100.0",Conductor,"





NOTA:paradejarpasoalosquelesiguen,cuandoladensidaddelacirculaciónensentidocontrario,laanchurainsuficientedelacalzada,superfiloestadonopermitanseradelantadosconfacilidadysinpeligro.","









ADELANTAMIENTO"
CIR,"

087

037","

1-A

-","


5A","


4","


Grave076.-C)","

ADELANTARENCURVADEVISIBILIDADREDUCIDAINVADIENDOLAZONARESERVADAALSENTIDOCONTRARIO","

200.0

100.0",Conductor,"NOTA:Enlasinterseccionesysus
proximidadessepuedeadelantarcuandosetratedeunaplazadecirculacióngiratoriaoglorieta,debiendoefecturseporladerechaysiemprequelacalzadaenqueserealicegocedeprioridadenlaintersecciónyhayaseñalexpresaqueloindique.","


ADELANTAMIENTO"
CIR,"087

037","1-A

-","
5B","
4","
Grave076.-C)","ADELANTARENCAMBIODE
RASANTEDEVISIBILIDADREDUCIDAINVADIENDOLAZONARESERVADAALSENTIDOCONTRARIO","200.0

100.0",Conductor,,"
ADELANTAMIENTO"
CIR,"

087

037","

1-A

-","


5C","


4","

Grave076.-C)","ADELANTARENUNLUGARO
CIRCUNSTANCIAENQUELAVISIBILIDADDISPONIBLENOESSUFICIENTE,INVADIENDOLAZONARESERVADAALSENTIDOCONTRARIO(DEBERÁINDICARSELACAUSADELAINSUFICIENTEVISIBILIDAD)","

200.0

100.0",Conductor,"
NOTA:Sepuedeadelantarenestossupuestossilosdossentidosdelacirculaciónestáncláramentedelimitadosylamaniobrapuedeefectuarsesininvadirlazonareservadaalsentidocontrario","


ADELANTAMIENTO"
CIR,"
087

037","
1-A

-","

5D","

0","
Grave076.-C)","ADELANTARDETRÁSDEUN
VEHÍCULOQUEREALIZALAMISMAMANIOBRAYQUEIMPIDE,PORSUSDIMENSIONES,LAVISIBILIDADDELAPARTEDELANTERADELAVÍA","
200.0

100.0",Conductor,,"

ADELANTAMIENTO"
CIR,"
087

037","
1-B

-","

5A","

0","
Grave076.-C)","ADELANTAR,SINUTILIZAR
LASOPORTUNASSEÑALESACÚSTICASUÓPTICAS,ENUNPASOPARAPEATONESSEÑALIZADOCOMOTAL,AUNVEHÍCULODEMÁSDEDOSRUEDAS.","
200.0

100.0",Conductor,,"


ADELANTAMIENTO"
CIR,"
087

037","
1-B

-","

5E","

0","
Grave076.-C)","ADELANTARENUNPASO
PARAPEATONESSEÑALIZADOCOMOTALAUNVEHÍCULODEMÁSDEDOSRUEDAS","
200.0

100.0",Conductor,,"
ADELANTAMIENTO"
CIR,"087

037","1-B

-","
5F","
0",Grave076.-C),ADELANTARENUNAINTERSECCIÓNCONVÍAPARACICLISTAS,"200.0

100.0",Conductor,,"
ADELANTAMIENTO"
CIR,"

087

037","

1-B

-","


5G","


0","

Grave076.-C)","ADELANTARENUNPASOPARAPEATONESSEÑALIZADOCOMOTAL,SINHACERLOAUNAVELOCIDADQUEPERMITADETENERSEATIEMPOANTEELPELIGRODE
ATROPELLO","

200.0

100.0",Conductor,,"

ADELANTAMIENTO"
CIR,"
087

037","
1-B

-","

5I","

0","
Grave076.-C)","ADELANTARENUNPASOANIVELOENSUSPROXIMIDADESAUNVEHÍCULODEMASDEDOS
RUEDAS","
200.0

100.0",Conductor,,"
ADELANTAMIENTO"
CIR,"

087

037","

1-C

-","


5G","


0","

Grave076.-C)","ADELANTARENINTERSECCIÓNOSUSPROXIMIDADES(DEBERÁDENUNCIARSECUANDONOCONCURRANLASEXCEPCIONESQUELO
PERMITEN)","

200.0

100.0",Conductor,,"

ADELANTAMIENTO"
CIR,"

087

037","

1-D

-","


5H","


4","

Grave076.-C)","ADELANTARENTÚNELOTRAMODEVÍAAFECTADOPORLASEÑAL""TÚNEL""ENELQUESÓLOSEDISPONGADEUNCARRILPARAELSENTIDODECIRCULACIÓNDELVEHÍCULOQUEPRETENDE
ADELANTAR""","

200.0

100.0",Conductor,"NOTA:Sehaconsideradooportunoincluirestaconductaentrelasmerecedorasdedetraccióndepuntos,habidacuentala'acumulación'decircunstanciaspeligrosasquecaracterizanlacomisióndetalinfracción.","



ADELANTAMIENTO"
CIR,"
087

037","
1-D

-","

5I","

0","
Grave076.-C)","ADELANTARENPASO
INFERIORENELQUESÓLOSEDISPONGADEUNCARRILPARAELSENTIDODECIRCULACIÓNDELVEHÍCULO
QUEPRETENDEADELANTAR	","
200.0

100.0",Conductor,,"


ADELANTAMIENTO"
CIR,"

088

038","

1

-","


5A","


0","

Grave076.-C)","REBASARAUNVEHÍCULOINMOVILIZADOPORNECESIDADESDELTRÁFICO,OCUPANDOPARTEDELACALZADARESERVADAALSENTIDOCONTRARIO,ENTRAMODEVÍAENQUEESTÁ
PROHIBIDOADELANTAR","

200.0

100.0",Conductor,"
NOTA:nosedenunciaránadelantamientosabicicletas,ciclos,ciclomotores,peatones,animalesyvehículosdetracciónanimal,salvoqueexistariesgo","


ADELANTAMIENTO"
CIR,"





088

038","





1

-","






5B","






0","





Grave076.-C)","ADELANTARALCONDUCTORDELVEHÍCULO,PEATÓNOANIMALRESEÑADOSINCERCIORARSEDEPODERREALIZARDICHAMANIOBRASINPELIGRO,CREANDOUNASITUACIÓNDERIESGO,HABIDACUENTALAVELOCIDADALAQUECIRCULABAAQUEL(ESPECIFICARSISETRATADECONDUCTORDEBICICLETA,CICLO,CICLOMOTOR,PEATÓN,ANIMALOVEHÍCULODE
TRACCIÓNANIMAL)","





200.0

100.0",Conductor,,"





ADELANTAMIENTO"
CIR,"





088

038","





1

-","






5C","






0","





Grave076.-C)","REBASARAUNVEHÍCULOINMOVILIZADOPORCAUSASAJENASALTRÁFICO,OCUPANDOLAPARTEDELACALZADARESERVADAALSENTIDOCONTRARIO,ENTRAMODEVÍAENQUEESTÁPROHIBIDOADELANTAR,OCASIONANDOPELIGRO(NOSEDENUNCIARÁNADELANTAMIENTOSABICICLETAS,CICLOS,CICLOMOTORES,PEATONES,ANIMALESYVEHÍCULOSDETRACCIÓNANIMAL,SALVO
QUEEXISTARIESGO)	","





200.0

100.0",Conductor,,"






ADELANTAMIENTO"
CIR,"


089

038","


1

-","



5A","



0","


Grave076.-C)","REBASARUNOBSTÁCULOSITUADOENSUCAMINOOCUPANDOELESPACIODISPUESTOPARAELSENTIDOCONTRARIODESUMARCHA,OCASIONANDOUNASITUACIÓNDEPELIGRO(DESCRIBIRLASCIRCUNSTANCIASCONCURRENTESENLOS
HECHOSDENUNCIADOS)	","


200.0

100.0",Conductor,"
NOTA:Aligualqueenelprimersupuestodelpreceptoanterior,todovehículoqueencuentrecualquierobstáculoensucaminoqueleobligueaocuparelespaciodispuestoparaelsentidocontrariodesumarchapodrarebasarlosiemprequesehayacercioradodequepuedeefectuarlosinpeligro.","



ADELANTAMIENTO"
CIR,"




090

039","




1

1","





5A","





0","





Leve","PARARELVEHÍCULOINDICADODENTRODELACALZADAENVÍAINTERURBANA(LADETENCIÓNESUNAINMOVILIZACIÓNDELVEHÍCULOPOREMERGENCIA,PORNECESIDADESDELACIRCULACIÓNOPARACUMPLIRALGÚNPRECEPTOREGLAMENTARIO;LAPARADAESUNAINMOVILIZACIÓNDEUNVEHÍCULODURANTEUNTIEMPOINFERIORA2
MINUTOS,)","




80.0

40.0","Titular

Conductor

Arrendatarioalargoplazo","
NOTA:sinqueelconductorpuedaabandonarlo;porúltimo,unESTACIONAMIENTOconsisteenlainmovilizacióndeunvehículoquenoseencuentraensituacióndedetenciónoparada.Responsabilidaddetitularoarrendatario,salvodesignacióndeconductorhabitualoconductorresponsable.Encasodeconductoridentificadoenladenuncia,eselresponsable","





PARADA"
CIR,"




090

039","




1

1","





5B","





0","





Leve","PARARELVEHÍCULOINDICADODENTRODELAPARTETRANSITABLEDELARCÉNENVÍAINTERURBANA(DEBERÁNEFECTUARSEDEMANERAQUEELVEHÍCULONOOBSTACULICELACIRCULACIÓNNICONSTITUYARIESGOPARAELRESTODELOSUSUARIOSDELAVÍA,CUIDANDOLACOLOCACIÓNDELMISMOYEVITARQUEPUEDAPONERSEENMOVIMIENTOENAUSENCIA
DELCONDUCTOR.)","




80.0

40.0","Titular

Conductor

Arrendatarioalargoplazo","



NOTA:Responsabilidaddetitularoarrendatario,salvodesignacióndeconductorhabitualoconductorresponsable.Encasodeconductoridentificadoenladenuncia,eselresponsable","





PARADA"
CIR,"

090

039","

1

1","


5C","


0","


Leve","
ESTACIONARELVEHÍCULOINDICADODENTRODELACALZADAENVÍAINTERURBANA","

80.0

40.0","Titular

Conductor

Arrendatarioalargoplazo","NOTA:Responsabilidaddetitularoarrendatario,salvodesignacióndeconductorhabitualoconductorresponsable.Encasodeconductoridentificadoenladenuncia,eselresponsable","


ESTACIONAMIENTO"
CIR,"

090

039","

1

1","


5D","


0","


Leve","
ESTACIONARELVEHÍCULOINDICADODENTRODELAPARTETRANSITABLEDELARCÉNENVÍAINTERURBANA","

80.0

40.0","Titular

Conductor

Arrendatarioalargoplazo","NOTA:Responsabilidaddetitularoarrendatario,salvodesignacióndeconductorhabitualoconductorresponsable.Encasodeconductoridentificadoenladenuncia,eselresponsable","

ESTACIONAMIENTO"
